name,address,latitude,longitude
모든한의원,"서울특별시 송파구 백제고분로 264, 호수빌딩 3층 (삼전동)",37.5022544,127.095676
모락한의원,"서울특별시 서초구 강남대로 437, 3층 (서초동)",37.5013657,127.0255201
모래시계한의원,"서울특별시 서초구 남부순환로 2634-8, 3층 (양재동)",37.4846518,127.038702
모모한의원,"서울특별시 노원구 동일로 1549, 3층 (상계동, 양성빌딩)",37.6667227,127.0569079
모본한의원,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 301,302호 (신사동)",37.5240297,127.027762
모아로한의원,"서울특별시 중랑구 망우로 377, 3층 (상봉동)",37.5987546,127.0941497
모아한의원,"서울특별시 강서구 강서로 348, 4층 402,403,404호 (내발산동, 우장산힐스테이트)",37.556238,126.8406994
모아한의원,"서울특별시 동대문구 천호대로 281, 2층 (답십리동)",37.5674196,127.0525642
모아한의원(수유점),"서울특별시 강북구 덕릉로 164, (번동)",37.6351108,127.0320696
모정한의원,"서울특별시 영등포구 시흥대로 681, 삼성YJ그랜드빌딩 302호 (대림동)",37.4922856,126.9087115
모정한의원,"서울특별시 은평구 통일로87길 19, 2층 (갈현동)",37.62331,126.9175284
목동경희한의원,"서울특별시 양천구 신정중앙로 101, 2층 (신정동)",37.5265263,126.8631461
목동공감한의원,"서울특별시 양천구 신목로 102, 대경프라자 5층 501호 (목동)",37.5235719,126.8757887
목동깨비한의원,"서울특별시 양천구 목동중앙북로 29, 내제2층 (목동)",37.5482624,126.8668392
목동대통한의원,"서울특별시 양천구 목동중앙남로 3, 선훈아이엔지빌딩 2층 (목동)",37.5349643,126.8693135
목동미유인한의원,"서울특별시 양천구 목동로25길 12, 2층 (신정동)",37.5280765,126.8627462
목동시원한의원,"서울특별시 양천구 중앙로 286, 2층 (신정동, 목동미르웰한올림)",37.5218276,126.8525176
목동은한의원,"서울특별시 양천구 목동서로 67, 302호 (목동, 우성에펠타운빌딩)",37.5363941,126.878557
목동한의원,"서울특별시 양천구 목동동로 339, (목동, 목동트윈빌)",37.5321777,126.8767457
목림한의원,"서울특별시 서초구 서운로 40, 2층 (서초동)",37.4876346,127.0288983
목사랑한의원,"서울특별시 양천구 목동중앙남로11길 3, 2층 (목동)",37.5391866,126.865752
목양한의원,"서울특별시 양천구 목동동로 55, (신정동, 밀레니엄프라자)",37.515532,126.8613808
목화한의원,"서울특별시 동대문구 약령중앙로 19-1, 4층 (제기동)",37.5800237,127.0368189
몸과맘엔한의원,"서울특별시 동작구 상도로37길 46, 1층 (상도1동)",37.4998563,126.9511634
몸바로한의원,"서울특별시 송파구 마천로 39, 엠에스빌딩 4층 (방이동)",37.5091405,127.125271
몸바른한의원,"서울특별시 강동구 올림픽로78길 60, 1동 101호 (천호동, 강동 밀레니얼 중흥S-클래스)",37.5412319,127.1276149
몸이편안한의원,"서울특별시 마포구 월드컵로 204, 이안상암 2층 206,208,210호 (성산동)",37.565386,126.9021318
무궁한의원,"서울특별시 동대문구 사가정로23가길 11, 3층 (장안동)",37.5806568,127.0705465
무궁화한의원,"서울특별시 광진구 면목로 53, 2층 (중곡동, 용담빌딩)",37.5587789,127.0771218
무궁화한의원,"서울특별시 은평구 통일로 750, 2층 (불광동)",37.6123464,126.9286789
무루한의원,"서울특별시 관악구 광신길 111, 신림주공상가 2층 (신림동)",37.4639638,126.9255443
무릅부부한의원,"서울특별시 노원구 동일로242가길 9, 5층 (상계동, 수연빌딩)",37.676374,127.0556951
무병한의원,"서울특별시 성북구 종암로38길 52, 1층 (하월곡동)",37.606616,127.034185
무본자강한의원,"서울특별시 강남구 논현로168길 20, 6층 (신사동)",37.5237509,127.0298763
무양한의원,"서울특별시 강동구 올림픽로78길 60, 104동 상가 304~306호 (천호동, 강동 밀레니얼 중흥S-클래스)",37.5409724,127.1280172
무진한의원,"서울특별시 서초구 강남대로 220, 5층 (양재동, 연우빌딩)",37.4836644,127.0354458
무학한의원,"서울특별시 성동구 행당로8길 8-1, 위브빌딩 1층 (행당동)",37.5572065,127.0305059
무해안한의원,"서울특별시 마포구 포은로 93, 1층 (망원동)",37.5553079,126.9049511
문경당한의원,"서울특별시 동대문구 약령중앙로 13, 2,3층 (제기동)",37.5794468,127.0368056
문곡16형대추나무한의원,"서울특별시 동작구 남부순환로 2059, 2층 (사당동)",37.4769192,126.9775136
문래경희한의원,"서울특별시 영등포구 문래로 92, 대소빌딩 2층 201-1호 (문래동3가)",37.5192561,126.8922105
문래마주봄한의원,"서울특별시 영등포구 선유로9길 10, 문래 SK V1 center 4층 1호 (문래동6가)",37.5178673,126.8871533
문상훈한의원,"서울특별시 강동구 구천면로 438, 2층 (명일동)",37.5496699,127.1469908
문성당한의원,"서울특별시 영등포구 디지털로53길 22, (대림동)",37.4923402,126.9001677
문성한의원,"서울특별시 동작구 흑석로9길 2, (흑석동)",37.5076173,126.9601119
문성호한의원,"서울특별시 도봉구 노해로65길 14, 2층 (창동)",37.6520304,127.0465388
문영호한의원,"서울특별시 성동구 아차산로7길 36, 1층 1-6(나)호 (성수동2가)",37.5482383,127.0556496
문정경희한의원,"서울특별시 송파구 송파대로 167, 문정역테라타워 B동 203호 (문정동)",37.4848354,127.1210395
문정바른한의원,"서울특별시 송파구 법원로 114, C동 222호 (문정동, 엠스테이트)",37.4857987,127.1206993
문평한의원,"서울특별시 은평구 은평로 63, (역촌동, 3층)",37.5991023,126.9148628
문한의원,"서울특별시 강북구 삼양로 166, 1층 (미아동)",37.618726,127.0215157
문화한의원,"서울특별시 은평구 연서로 209, 3층 (갈현동, 보성빌딩)",37.6173258,126.9188593
미가온한의원,"서울특별시 영등포구 국제금융로6길 26, 한국노총 3층 (여의도동)",37.5219345,126.9269298
미다스한의원,"서울특별시 서초구 서초대로 310, 소망빌딩 4층 (서초동)",37.4939941,127.0155606
미담경희한의원,"서울특별시 관악구 신림로 350, 4층 (신림동, 서원프라자)",37.4855079,126.9299291
미담한의원,"서울특별시 노원구 마들로3길 15, 2층 (월계동, 월계이마트)",37.6269007,127.061334
미담한의원,"서울특별시 성동구 마장로 331, 2층 (마장동)",37.5680888,127.0453937
미래본경희한의원,"서울특별시 강북구 솔샘로 225, (미아동)",37.6201561,127.0177752
미래솔한의원,"서울특별시 광진구 능동로 111, 5층 (화양동)",37.5410597,127.0708704
미래한의원,"서울특별시 강서구 화곡로 420, 4층 (등촌동)",37.560464,126.8552478
미리내한의원,"서울특별시 동대문구 이문로 120, 아이파크자이상가 3층 B306호 (이문동)",37.5984489,127.0627196
미미한의원,"서울특별시 송파구 송파대로 414, (송파동,2층)",37.5042509,127.1085305
미병한의원,"서울특별시 송파구 송파대로 111, 205동 309호 (문정동, 파크하비오)",37.4805094,127.1232611
미소담한의원,"서울특별시 서초구 신반포로 213, 반포쇼핑타운 3층 39, 40호 (잠원동)",37.5072692,127.0072885
미소로한의원,"서울특별시 영등포구 당산로 132, (당산동3가,광명빌딩 2층)",37.5263031,126.8970125
미소본한의원,"서울특별시 성북구 동소문로 92, 8층 (동소문동5가, 강윤빌딩)",37.5921783,127.0155017
미소생한의원,"서울특별시 송파구 중대로 80, LG마트동 3층 (문정동)",37.491762,127.1178428
미소진한의원,"서울특별시 송파구 올림픽로12길 5, 정호빌딩 6층 (잠실동)",37.5110645,127.0831136
미소짓는한의원,"서울특별시 광진구 자양로43길 18, 2층 (구의동)",37.5515284,127.0909003
미소짓는한의원,"서울특별시 영등포구 당산로 214, 상가1동 203호 (당산동5가)",37.5322866,126.9031452
미소짓는한의원,"서울특별시 마포구 월드컵북로 192, 5~6층 (성산동)",37.5684465,126.9077198
미소한의원,"서울특별시 양천구 목동중앙북로 16-1, (목동, 평강빌딩)",37.5482438,126.8655295
미소한의원,"서울특별시 서초구 서초대로 3-4, 504호 (방배동, 방배디오슈페리움1)",37.4860318,126.9830837
미소한의원,"서울특별시 도봉구 덕릉로 248, 2층 (창동)",37.63955,127.0392318
미아경희365한의원,"서울특별시 강북구 삼양로 168, 지하1층, 1층 (미아동)",37.6188813,127.0214936
미아경희한의원,"서울특별시 강북구 삼양로 183-1, 1~4 층 (미아동)",37.6202802,127.0205803
미아보감한의원,"서울특별시 강북구 도봉로 177, 서광빌딩 2층 (미아동)",37.6246459,127.0265661
미앤네이처한의원(강서점),"서울특별시 강서구 화곡로 347, 2층 207,208호 (화곡동, 그랜드아이파크)",37.5548228,126.8510458
미율한의원,"서울특별시 강남구 학동로 219, 국제빌딩 4층 (논현동)",37.5149993,127.0331486
민가한의원,"서울특별시 서초구 효령로 396, 2층 (서초동)",37.4879042,127.0272409
민들레한의원,"서울특별시 관악구 난곡로 367, 3층 (신림동)",37.4867122,126.9133696
민들레한의원,"서울특별시 성북구 오패산로 25, 1층 (하월곡동)",37.6045678,127.0371209
민병일한의원,"서울특별시 관악구 은천로 97, 2층 (봉천동)",37.4871247,126.9461766
민생한의원,"서울특별시 동작구 상도로 102, 206호 (상도동)",37.4999427,126.9317763
민영한의원,"서울특별시 서대문구 신촌로37안길 5, (북아현동)",37.5578282,126.9565565
민재한의원,"서울특별시 성동구 왕십리로 350, BM빌딩 301호 (도선동)",37.5637836,127.031417
민제한의원,"서울특별시 강남구 논현로 310, 3층 (역삼동)",37.4931347,127.0408958
민제한의원,"서울특별시 강북구 오현로34길 12, 2층 (번동)",37.6286079,127.0400605
민한의원,"서울특별시 영등포구 신길로 34, 3층 (신길동)",37.4956546,126.9087525
바디웰한의원,"서울특별시 강남구 영동대로85길 7, 4층 (대치동)",37.5071422,127.0631027
바디젠한의원,"서울특별시 서초구 효령로77길 34, 아크로텔 강남역 3층 309호 (서초동)",37.4919942,127.0288488
바라다한의원,"서울특별시 송파구 백제고분로 386, 5층 (송파동)",37.505889,127.1089568
바라온한의원,"서울특별시 동대문구 고산자로 406, 화성빌딩 3층 (용두동)",37.5758074,127.0385901
바람드리한의원,"서울특별시 송파구 바람드리길 59, 2층 (풍납동)",37.5369355,127.1224709
바로1층한의원,"서울특별시 영등포구 영신로9나길 18, 1층 (영등포동)",37.5137554,126.905821
바로365한의원,"서울특별시 강남구 헌릉로 569, 2층 203호 (세곡동)",37.4657595,127.1012408
바로경희한의원,"서울특별시 마포구 백범로 91, 2층 (대흥동)",37.5482132,126.9418041
바로고침한의원,"서울특별시 중구 서소문로 111, 1층 102호 (서소문동)",37.563123,126.9734188
바로봄한의원,"서울특별시 금천구 시흥대로 224, 금천리메인시티 304호 (시흥동)",37.4539296,126.9013002
바로서기정한의원,"서울특별시 강동구 양재대로 1607, (천호동, 약봉빌딩)",37.5490626,127.1434257
바로슬한의원,"서울특별시 강서구 마곡서로 158, 마곡센트럴타워Ⅱ 2층 210~211호 (마곡동)",37.5680891,126.8254241
바로온한의원,"서울특별시 강남구 학동로 339, 세한빌딩 2층 (논현동)",37.5171461,127.0402023
바로유한의원,"서울특별시 중랑구 사가정로52길 22, (면목동)",37.5798518,127.086806
바로인한의원,"서울특별시 강동구 양재대로 1325, 402호 (성내동)",37.5248028,127.1346966
바로한의원,"서울특별시 양천구 오목로 55, 2층 204호, 205호 (신월동)",37.5231838,126.8439843
바로한의원,"서울특별시 강서구 화곡로 143, (화곡동, 충효빌딩)",37.5411322,126.8376232
바로한의원,"서울특별시 강남구 선릉로 325, 중앙빌딩 2층 2호 (역삼동)",37.4986012,127.0515812
바른건강한의원,"서울특별시 서초구 서운로26길 5, 토탈에코빌딩 2층 (서초동)",37.502484,127.0223452
바른경희한의원,"서울특별시 강남구 선릉로 50, 4층 (개포동)",37.4837714,127.0595565
바른경희한의원,"서울특별시 서초구 태봉로 70, 404호 (우면동, 우면프라자)",37.4645488,127.0255942
바른경희한의원,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 211,224,225,231,247호 (길음동, 길음역롯데캐슬트윈골드아파트)",37.6038013,127.0234729
바른경희한의원,"서울특별시 은평구 응암로 304, 1, 2층 (응암동)",37.5984756,126.9212063
바른고침한의원,"서울특별시 성북구 숭인로 50, 근린생활시설-1동 1층 1104,1105호 (길음동, 래미안길음센터피스)",37.6116278,127.0271556
바른길한의원,"서울특별시 용산구 한강대로 256, 1층 (남영동)",37.5412973,126.9735262
바른마음한의원 마곡발산점,"서울특별시 강서구 공항대로 271, 이천이프라자 203,204,303,304호,7층 (마곡동)",37.5589464,126.8378241
바른몸채담한의원,"서울특별시 노원구 동일로 1550, 고려프라자빌딩 5층 503호, 504호(일부)호 (상계동)",37.6669181,127.0575675
바른몸한의원,"서울특별시 금천구 시흥대로 405, 2층 (독산동, 한빛빌딩)",37.4699432,126.897573
바른몸한의원,"서울특별시 노원구 공릉로34길 34, 2층 (공릉동, 서광빌딩)",37.6229809,127.0809619
바른몸한의원,"서울특별시 구로구 구로동로26길 100, 2층 (구로동)",37.4901182,126.8895664
바른몸한의원,"서울특별시 성북구 도봉로 27, (길음동)",37.6116208,127.0300548
바른몸힘한의원,"서울특별시 도봉구 도봉로110다길 8, (창동)",37.6458859,127.0340205
바른샘한의원,"서울특별시 서초구 서초중앙로24길 11, 2층 (서초동, 요셉빌딩)",37.4949436,127.0149213
바른선바디랩한의원,"서울특별시 서초구 강남대로95길 15, 주은빌딩 301호 (잠원동)",37.5136659,127.019174
바른원한의원,"서울특별시 종로구 종로39길 2, 2,3층 (종로6가)",37.5713448,127.0064456
바른정한의원,"서울특별시 성동구 천호대로 308, 3층 302호 (용답동)",37.5652304,127.0542501
바른침한의원,"서울특별시 관악구 남부순환로 1622, (신림동)",37.4841863,126.9308535
바른턱경희정함한의원,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 2층 201호 (신사동)",37.5240297,127.027762
바른한의원,"서울특별시 송파구 송파대로 441, 3층 (석촌동, 청호빌딩)",37.5058131,127.1061986
바른한의원,"서울특별시 영등포구 국회대로 553, (당산동4가)",37.5285695,126.8961221
바른한의원,"서울특별시 중랑구 면목로 206, 1층 (면목동)",37.5714537,127.0836233
바른한의원,"서울특별시 관악구 신림로 198, 1~2층 (신림동)",37.4750625,126.9368917
바른한의원,"서울특별시 동대문구 망우로 123, 202호 (휘경동)",37.5917173,127.0666048
바를연한의원,"서울특별시 영등포구 양평로 59, (당산동5가)",37.5346308,126.8999307
바우한의원,"서울특별시 서대문구 경기대로 84, 2층 (냉천동)",37.5662332,126.9648034
바인허브한의원,"서울특별시 강남구 도산대로45길 10-5, LS빌딩 지하1층 (신사동)",37.5234319,127.0362071
바하한의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 2층 222호 (대치동)",37.4936881,127.0603918
박가한의원,"서울특별시 강남구 밤고개로24길 22, 1층 (율현동)",37.4732378,127.1063119
박사한한의원,"서울특별시 금천구 탑골로2길 8, 2층 (시흥동)",37.451285,126.9107872
박석기한의원,"서울특별시 서초구 서초대로 49, (방배동)",37.4862745,126.9877555
박성호생움한의원,"서울특별시 마포구 방울내로 79, 3층 303호 (망원동)",37.5592724,126.9067723
박씨삼대한의원,"서울특별시 강서구 양천로 72, (방화동)",37.5732172,126.8117923
박영수한의원,"서울특별시 동대문구 망우로 78, (휘경동)",37.5897637,127.0620255
박재민한의원,"서울특별시 송파구 송파대로 278, 한성빌딩 (가락동)",37.4942892,127.1177511
박정한한의원,"서울특별시 송파구 충민로2길 24, 302호 (장지동)",37.4776424,127.1272823
박종찬한의원,"서울특별시 구로구 경인로 572, 스타팰리스 404호 (구로동)",37.5033033,126.8811111
박준배한의원,"서울특별시 관악구 관악로28길 7, (봉천동)",37.4854268,126.9565189
박준형한의원,"서울특별시 강서구 공항대로42길 54-6, (내발산동)",37.5557307,126.8426202
박찬한의원,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 6동 301,302호 (잠원동)",37.5070249,127.0064782
박쾌환한의원,"서울특별시 서초구 서초대로 325, 2층 (서초동)",37.4949647,127.0170643
박한수한의원,"서울특별시 양천구 목동서로 77, 317호 (목동, 현대월드타워)",37.5359472,126.8780787
박형권한의원,"서울특별시 강북구 도봉로 280, 1층 (미아동)",37.6333865,127.0237468
박희천한의원,"서울특별시 강동구 명일로 375, (명일동, 삼익그린맨션)",37.5520143,127.1494576
반디한의원,"서울특별시 동대문구 답십리로 255, 1층 (장안동)",37.5727708,127.0688285
반룡인수한의원,"서울특별시 강남구 학동로 338, 2층 204호 (논현동, 강남파라곤)",37.5165899,127.0402809
반상훈한의원,"서울특별시 송파구 마천로 68, 12,13호 (오금동)",37.5076803,127.1278989
반포뉴본한의원,"서울특별시 서초구 신반포로 257, 뉴타운 5층 (잠원동)",37.508618,127.0119428
반포예담한의원,"서울특별시 서초구 잠원로3길 40, 306호 (잠원동, 태남빌딩)",37.5082154,127.0036767
반포오는정한의원,"서울특별시 서초구 고무래로 18, 반포 THE H7빌딩 3층 301호 (반포동)",37.5030058,127.0104291
반포자이한의원,"서울특별시 서초구 잠원로 24, 413호 (반포동, 반포자이프라자상가)",37.5071118,127.0098751
반포제일한의원,"서울특별시 서초구 신반포로 157, 반포쇼핑타운 402호 (잠원동)",37.5055124,127.0014772
발머스한의원,"서울특별시 성동구 왕십리로 354, 3층 (도선동)",37.5639646,127.0308798
발머스한의원,"서울특별시 강남구 테헤란로14길 6, 6층 2호 (역삼동, 남도빌딩)",37.4990054,127.0328691
발머스한의원,"서울특별시 양천구 신정중앙로23길 3, 3층 (신정동, 청곡빌딩)",37.5266692,126.8633868
발머스한의원,"서울특별시 노원구 동일로 1339, (상계동)",37.6481635,127.0621997
발머스한의원,"서울특별시 마포구 양화로12길 24, 5층 (서교동, 선진빌딩)",37.5517919,126.9184857
발머스한의원,"서울특별시 송파구 석촌호수로 220, (석촌동)",37.5069903,127.1013712
발산한의원,"서울특별시 강서구 강서로 287, 호경빌딩 3층 (내발산동)",37.5514384,126.8360138
발효명가서초한의원,"서울특별시 동대문구 사가정로25길 50, 3층 (장안동)",37.5809818,127.0710441
밝은눈한의원,"서울특별시 서대문구 충정로 59, 203호 (충정로2가)",37.5641131,126.9649623
밝은달한의원,"서울특별시 성동구 무수막길 97, 김약국 3층 (금호동2가)",37.5543387,127.0198695
밝은빛한의원,"서울특별시 송파구 송이로 18, 성지빌딩 2층 (송파동)",37.5033651,127.1158219
밝은빛한의원,"서울특별시 동작구 만양로 17, 탑빌딩 3층 (상도동)",37.5061893,126.9472428
밝은햇살한의원,"서울특별시 금천구 독산로 347, 3층 (독산동)",37.4778241,126.9035251
밝은햇살한의원,"서울특별시 성동구 용답25길 28, (용답동)",37.5628068,127.0521878
방배도원한의원,"서울특별시 서초구 동작대로 90, 4층 (방배동)",37.4845744,126.9824753
방신한의원,"서울특별시 강서구 방화동로16길 54-7, (방화동)",37.5725654,126.8121103
방용석한의원,"서울특별시 노원구 동일로 1101, 3층 (공릉동, 하니빌딩)",37.6282565,127.0710198
방이경희한의원,"서울특별시 송파구 마천로 43, 칠보빌딩 3층 (방이동)",37.5089832,127.125693
방초당한의원,"서울특별시 서초구 서초중앙로24길 55, 301호 (서초동, 서초프라자)",37.4961123,127.0194059
방패한의원,"서울특별시 관악구 과천대로 851, 1층 (남현동, 한울아파트)",37.4665469,126.9872768
방화경희한의원,"서울특별시 강서구 방화동로 102, 1층 (방화동)",37.5694669,126.8130132
방화금맥한의원,"서울특별시 강서구 양천로 100-1, 수현빌딩 1층 (방화동)",37.57324,126.8150516
배건태한의원,"서울특별시 광진구 뚝섬로 625-3, 1층 (자양동)",37.5322587,127.0792676
배독생기한의원,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 2층 2A27-30호 (잠실동)",37.5120894,127.0842018
배세한의원,"서울특별시 강동구 성내로 8-20, 2층 (성내동)",37.5297616,127.1210826
배원식한의원,"서울특별시 중구 퇴계로 108, 1층 (회현동3가, 세대빌딩 )",37.5604888,126.9837438
배한호한의원,"서울특별시 서초구 신반포로 213, 7동 29호30호 (잠원동, 반포쇼핑타운)",37.5072692,127.0072885
백경한의원,"서울특별시 양천구 지양로 66, 2층 (신월동)",37.521606,126.8341862
백구한의원,"서울특별시 금천구 시흥대로 429, 삼희빌딩 2층 (독산동)",37.4719602,126.8977362
백당한의원,"서울특별시 강동구  양재대로 1313-0, (성내동)",37.5236651,127.134358
백동한의원,"서울특별시 관악구 남부순환로 1938, 6층 (봉천동, 성은빌딩)",37.4765678,126.9641291
백두산한의원,"서울특별시 노원구 노원로 236, 삼화빌딩 (하계동)",37.6391058,127.0751285
백두산한의원,"서울특별시 도봉구 도봉로153길 14, 2층 (도봉동)",37.6699979,127.0427405
백두한의원,"서울특별시 용산구 보광로 23-1, 2층 (보광동)",37.5265301,127.0003843
백록당한의원,"서울특별시 강서구 강서로 205, (화곡동)",37.5441355,126.837624
백보한의원,"서울특별시 종로구 동호로 403, 3층 (종로5가)",37.5705008,127.0016832
백봉한의원,"서울특별시 동대문구 약령중앙로2길 13, (제기동)",37.5788919,127.0376602
백산한의원,"서울특별시 성북구 화랑로42길 44, (석관동, 지하1, 지상1~4층)",37.6139321,127.0645418
백삼한의원,"서울특별시 송파구 가락로 148, 2층 (송파동)",37.5026367,127.1123406
백성한의원,"서울특별시 강동구 풍성로54길 27, (성내동)",37.5282736,127.1336013
백세당한의원,"서울특별시 강동구 천중로51길 65, 1층 (길동)",37.5437263,127.1448623
백세부부한의원,"서울특별시 중랑구 용마산로 501, 2층 (망우동)",37.5958365,127.0999158
백세한의원,"서울특별시 서대문구 통일로 191, (영천동)",37.5704024,126.9617752
백세한의원,"서울특별시 은평구 증산로 413, 2층 (신사동)",37.5931478,126.9138645
백세한의원,"서울특별시 성동구 성수이로 94, 세림빌딩 2층 201호 (성수동2가)",37.5432346,127.0569704
백세행복한의원,"서울특별시 도봉구 도봉로 551, 1층 (쌍문동)",37.654492,127.0377773
백옥헌한의원,"서울특별시 서초구 방배중앙로 207-10, 1층 104호 (방배동, 아크로리버)",37.4976707,126.9844756
백운당한의원,"서울특별시 동대문구 무학로 132, (용두동)",37.5760089,127.0307733
백일세한의원,"서울특별시 강동구 천호대로 1459, 진령빌딩 2층 (상일동)",37.5460212,127.1703249
백제한의원,"서울특별시 송파구 올림픽로 491, 세제한의원 7층 (풍납동)",37.526372,127.1175834
백제한의원,"서울특별시 강남구 봉은사로 333, B-01호 (논현동, 선정릉역 모아엘가 퍼스트 홈)",37.5105184,127.0430717
백제한의원,"서울특별시 구로구 중앙로12길 12, 2층 (고척동, 센츄리아파트)",37.5042259,126.8622428
백한의원,"서울특별시 강동구 성내로 34, 4층 402호 (성내동)",37.5290996,127.124018
백호한의원,"서울특별시 서대문구 통일로 407, 2층 (홍제동)",37.5859161,126.9469568
번동돌봄한의원,"서울특별시 강북구 월계로 187, 지하1층 (번동)",37.6209114,127.0452248
베르미한의원,"서울특별시 강남구 영동대로 722, 풍양빌딩 2층 (청담동)",37.5223851,127.0564116
베스트경희한의원,"서울특별시 송파구 중대로 132, 2층 1호 (가락동)",37.4943318,127.1227662
베스트경희한의원,"서울특별시 광진구 천호대로 666, 1층 103-1호 (구의동)",37.5513776,127.0893773
베스트척의원수한의원,"서울특별시 마포구 월드컵로 60, (서교동)",37.5547304,126.91165
벧엘한의원,"서울특별시 중구 서소문로 38, 307호, 308층 (중림동, 대우디오센터)",37.560415,126.9662379
벼리한의원,"서울특별시 양천구 중앙로 237, (신정동)",37.5177474,126.8536541
벽계한의원,"서울특별시 노원구 공릉로59길 15, 3층 (하계동)",37.633158,127.071092
벽산한의원,"서울특별시 금천구 금하로 724, 2층 (시흥동)",37.4504505,126.9100495
변한의원,"서울특별시 강남구 남부순환로 2911, 청우빌딩 4층 (대치동)",37.4924379,127.0579693
변혁한의원,"서울특별시 송파구 올림픽로35가길 9, 2층 223호,224호 (신천동)",37.5174066,127.103658
병인한의원,"서울특별시 마포구 백범로 199, 204호 (신공덕동, 메트로디오빌빌딩)",37.5435256,126.9528519
병인한의원,"서울특별시 중랑구 신내역로1길 85, 110상가동 104호 (신내동, 신내우디안1단지)",37.6177088,127.1063902
병인한의원시흥점,"서울특별시 금천구 시흥대로 211, 4층 (시흥동, 삼성빌딩)",37.4527079,126.9008813
보건당한의원,"서울특별시 동대문구 약령중앙로 8, (제기동)",37.5788527,127.0370109
보광당한의원,"서울특별시 중구 을지로 199-2, 3층 (을지로4가)",37.5670078,127.0002458
보단한의원,"서울특별시 강남구 도산대로 107, BIO 12층 (신사동)",37.5167803,127.0201081
보담한의원,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 2,4층 208-1, 413~413-1호 (가산동)",37.4819131,126.8815811
보담한의원,"서울특별시 구로구 경인로 387, 604호 (고척동)",37.4970869,126.8631425
보듬한의원,"서울특별시 노원구 공릉로46길 18, 207호 (공릉동, 윤탁노블레스)",37.6271578,127.0800246
보령한의원,"서울특별시 강동구 양재대로87길 14, (성내동)",37.525665,127.1343254
보림한의원,"서울특별시 용산구 한강대로40길 5, (한강로2가)",37.5304104,126.9696078
보림한의원,"서울특별시 성북구 화랑로 207, (장위동)",37.6089669,127.0528039
보명한의원,"서울특별시 노원구 동일로 1384, 208호 (상계동, 주공6단지아파트상가)",37.652373,127.0615904
보명한의원,"서울특별시 송파구 오금로32길 28, (송파동, 수정상가 2층 202호)",37.5039615,127.1192673
보명한의원,"서울특별시 영등포구 영중로 51-1, 닥터스 빌딩 6층 (영등포동6가)",37.5209455,126.9046186
보명한의원,"서울특별시 서초구 서초대로77길 9, 1001호 (서초동, 강남누드죤빌딩)",37.4985983,127.026233
보문한의원,"서울특별시 성북구 보국문로 21, 태영빌딩 (정릉동)",37.6065053,127.0106888
보미오라한의원,"서울특별시 강남구 봉은사로 109, 산타홍타워 6층 (논현동)",37.5051166,127.0255842
보민한의원,"서울특별시 구로구 도림로 57, 2층 (구로동)",37.4889179,126.8901567
보보한의원,"서울특별시 강북구 솔샘로64길 47, 2층 (미아동)",37.6153802,127.0288243
보산한의원,"서울특별시 강남구 삼성로 212, A동 2 층 211-2호 (대치동, 은마종합상가 )",37.4977415,127.0650701
보생당한의원,"서울특별시 강동구 구천면로 327, 1,2층 (암사동)",37.5486429,127.1358378
보성한의원,"서울특별시 금천구 독산로 251-1, 2층 (독산동)",37.4693276,126.9022344
보성한의원,"서울특별시 송파구 올림픽로35가길 9, 3층 307,308호 (신천동, 잠실 푸르지오 월드마크)",37.5174066,127.103658
보원당한의원,"서울특별시 영등포구 도신로56가길 10, 2층 (신길동)",37.510495,126.9171548
보원한의원,"서울특별시 은평구 응암로4길 25-1, 2층 (응암동, 거성빌딩)",37.5871377,126.9170055
보은한의원,"서울특별시 성동구 왕십리로14길 30-3, 3층 (성수동1가)",37.5483776,127.0473449
보인한의원,"서울특별시 동대문구 이문로35길 21, 상가D동 301호 (이문동, 래미안라그란데아파트)",37.5991268,127.0608404
보인한의원,"서울특별시 광진구 영화사로11길 3, 1층 (구의동)",37.5550729,127.0934502
보제한의원,"서울특별시 영등포구 영등포로27길 7, (당산동1가)",37.5217898,126.8990509
보충한의원,"서울특별시 광진구 구의강변로 45, 3층 (구의동, 성진빌딩)",37.5348594,127.0913595
보화당한의원,"서울특별시 동대문구 고산자로 473, (제기동)",37.5819278,127.0383034
복음한의원,"서울특별시 동작구 동작대로1길 9-1, 6층 (사당동)",37.4770888,126.9808845
복음한의원,"서울특별시 양천구 화곡로 53, (신월동)",37.539678,126.8276689
본가한의원,"서울특별시 종로구 통일로12길 4, 2층 (교북동)",37.5730634,126.959863
본경희한의원,"서울특별시 구로구 부일로1가길 8, 2층일부 (온수동)",37.4920586,126.82014
본디올강남한의원,"서울특별시 강남구 도곡로 428, 웰리스빌딩 3층 (대치동)",37.4974734,127.0573511
본디올경희한의원,"서울특별시 동작구 상도로 134, (상도동)",37.5020059,126.9347863
본디올대림한의원,"서울특별시 영등포구 대림로 247, 303호 (대림동, 대림프라자)",37.5025499,126.8962876
