name,category,address,latitude,longitude,district_name
교육그룹올에이블,academy,서울특별시 강동구 상일로6길 39,37.549802236994,127.175348822228,강동구
씨제이올리브영구로디지터,mart,서울특별시 구로구 디지털로34길 43,37.4851520107434,126.898816143603,구로구
정이조영어학원,academy,서울특별시 양천구 목동로 173,37.5239961476465,126.864633661616,양천구
이마트월계점,mart,서울특별시 노원구 마들로3길 15,37.6265095366332,127.061987368585,노원구
씨제이올리브영,mart,서울특별시 강남구 논현로 878,37.5270885311062,127.028950095192,강남구
씨제이올리브영서울스퀘어,mart,서울특별시 중구 한강대로 416,37.5555066964578,126.973755077486,중구
씨제이올리브영여의도역,mart,서울특별시 영등포구 여의나루로 61,37.5232306376435,126.926016466808,영등포구
애니벅스_강북2,academy,서울특별시 광진구 능동로 161,37.5452338136146,127.072794482903,광진구
홈플러스도서문화비,mart,서울특별시 강동구 양재대로 1571,37.5457201634821,127.14226301945,강동구
비아이에스어학원,academy,서울특별시 서초구 서초중앙로31길 6-3,37.5000614186691,127.01128635344,서초구
씨제이올리브영선릉로점,mart,서울특별시 강남구 테헤란로64길 20,37.5036188166507,127.051265997783,강남구
커피비평가협회,academy,서울특별시 금천구 서부샛길 648,37.4812110661239,126.876175291466,금천구
지에스25성수우리점,mart,서울특별시 성동구 광나루로4길 14,37.5492987012464,127.053334220323,성동구
지에스25신내,mart,서울특별시 중랑구 숙선옹주로 85,37.6160073386625,127.085515128112,중랑구
CU군자동일로점,convenience,서울특별시 광진구 동일로32길 18,37.549200409141,127.069131830212,광진구
호야쿡스,academy,서울특별시 강동구 올림픽로80길 45,37.5430157019404,127.127785422059,강동구
한화커넥트문화비,mart,서울특별시 용산구 한강대로 405,37.5548394905799,126.971729524861,용산구
마포서대문와이즈만,academy,서울특별시 서대문구 연희로 159,37.5715020441975,126.934311408568,서대문구
야마하음악학원,academy,서울특별시 서초구 서초중앙로24길 27,37.4954116265072,127.01639699177,서초구
GS25강남,convenience,서울특별시 강남구 선릉로62길 9,37.4974549603281,127.053466956341,강남구
이마트24고대타이거플라자점,mart,서울특별시 성북구 안암로 145,37.5886980182971,127.031691309081,성북구
씨제이올리브영강남파이,mart,서울특별시 강남구 테헤란로 152,37.5000202771389,127.036505339012,강남구
씨제이올리브영경희대점,mart,서울특별시 동대문구 경희대로 2,37.5918170132766,127.052560626125,동대문구
노브랜드강남세곡점,mart,서울특별시 강남구 헌릉로569길 29,37.4668097994603,127.098412269168,강남구
청산에듀,academy,서울특별시 강동구 양재대로 1584,37.5470069305107,127.143634706946,강동구
위드미인수점,mart,서울특별시 강북구 인수봉로 272,37.6429232303329,127.011126642864,강북구
동작구청사당문화회관,academy,서울특별시 동작구 사당로8길 9,37.4847138975894,126.969619011263,동작구
인베스트,academy,서울특별시 강남구 삼성로57길 19,37.4976052325231,127.059528472842,강남구
대치잇올스파르타독학재수학원,academy,서울특별시 강남구 역삼로 428,37.5012840294807,127.053922052752,강남구
웨더커뮤니케이션즈,academy,서울특별시 강남구 학동로3길 19,37.5127820911735,127.022056236277,강남구
이마트24self홍제행복기숙사점,mart,서울특별시 서대문구 송죽길 62,37.5860370955091,126.938046208034,서대문구
노브랜드강남,mart,서울특별시 서초구 신반포로 194,37.5064318700918,127.006831199112,서초구
이마트,mart,서울특별시 도봉구 노해로65길 4,37.6516360331492,127.046698829513,도봉구
인더라인25광나루,mart,서울특별시 강동구 구천면로 258-5,37.5433441495572,127.132255604562,강동구
노브랜드강서,mart,서울특별시 강서구 마곡서로 101,37.5626759135904,126.823602352221,강서구
씨제이올리브영충무로역,mart,서울특별시 중구 퇴계로 222,37.5615372298767,126.996412112531,중구
